	S3_RG	S3_SG	logFC	logCPM	PValue	FDR
TRINITY_DN9099_c7_g1	20.629	11.817	0.8701004852954809	3.48047639302204	0.219593085952989	0.8813019057668771
TRINITY_DN6229_c0_g1	25.524	49.805	-0.8118407480925129	7.242754876463421	0.21965250237772	0.8813019057668771
TRINITY_DN6846_c1_g1	20.855	11.735999999999999	0.825339261501956	5.213933464678131	0.21965690520828002	0.8813019057668771
TRINITY_DN7512_c1_g1	14.634	7.297999999999999	0.857281896679547	3.7296681443560296	0.21967011684725798	0.8813019057668771
TRINITY_DN5353_c0_g1	3.25	6.142	-0.86510065764296	3.7946314691635603	0.21968460203147003	0.8813019057668771
TRINITY_DN7283_c2_g2	6.407	11.978	-0.86304853068041	3.8659822051133994	0.219695489553844	0.8813019057668771
TRINITY_DN2735_c0_g1	48.591	27.085	0.845106126837271	4.38667429093847	0.21971600904939104	0.8813019057668771
TRINITY_DN6203_c0_g2	5.43	3.111	0.853608717616249	4.17888761202442	0.21971754677819502	0.8813019057668771
TRINITY_DN8641_c1_g1	3.363	7.047000000000001	-1.05711179743698	1.67644425828053	0.220226314158085	0.882476986417555
TRINITY_DN7358_c1_g1	3.219	6.76	-1.05711179743698	1.67644425828053	0.220226314158085	0.882476986417555
TRINITY_DN9138_c4_g1	1.7890000000000001	0.9059999999999999	1.02516559448521	1.67358703776238	0.220226314158085	0.882476986417555
TRINITY_DN5324_c0_g1	2.807	2.2680000000000002	1.02516559448521	1.67358703776238	0.220226314158085	0.882476986417555
TRINITY_DN9379_c4_g1	10.87	5.209	1.02516559448521	1.67358703776238	0.220226314158085	0.882476986417555
TRINITY_DN9281_c10_g1	22.449	40.346	-0.8272230025465459	5.120676129642	0.220246147744978	0.882476986417555
TRINITY_DN9366_c7_g1	24.64	44.775	-0.812197851942143	6.4148152669499	0.22075386689174104	0.8841973250832471
TRINITY_DN6152_c0_g1	18.315	30.259	-0.815885942138554	6.115414906351139	0.22075420532785997	0.8841973250832471
TRINITY_DN9061_c4_g1	6.777	3.873	0.8547515114999621	4.10596768387246	0.22087709987008103	0.8845318898735891
TRINITY_DN7534_c1_g1	3.7230000000000003	7.011	-0.862980608106861	3.77453803604037	0.22113286455037198	0.884711655363574
TRINITY_DN9280_c6_g2	5.79	10.875	-0.865173175085019	3.69839336600067	0.221193574750285	0.884711655363574
TRINITY_DN6691_c0_g2	19.137999999999998	34.733000000000004	-1.01127050737822	1.9634108025501897	0.22119760034857802	0.884711655363574
TRINITY_DN4915_c0_g1	1.193	2.484	-1.01127050737822	1.9634108025501897	0.22119760034857802	0.884711655363574
TRINITY_DN7105_c3_g4	3.363	6.742000000000001	-1.01127050737822	1.9634108025501897	0.22119760034857802	0.884711655363574
TRINITY_DN9751_c1_g1	7.312	3.73	0.9792846735678821	1.96038738346876	0.22119760034857802	0.884711655363574
TRINITY_DN5645_c2_g3	8.011000000000001	3.228	0.9792846735678821	1.96038738346876	0.22119760034857802	0.884711655363574
TRINITY_DN9400_c5_g1	8.947000000000001	4.976	0.8797540321993079	3.25812810551293	0.22154747518189102	0.885946177572917
TRINITY_DN7883_c5_g1	6.2829999999999995	4.68	-0.9804796556373009	2.20266707533325	0.221620789837888	0.885946177572917
TRINITY_DN5490_c0_g1	11.96	5.693	0.8705551915411659	3.13788836977894	0.22162454224020298	0.885946177572917
TRINITY_DN8349_c8_g1	39.346	9.109	0.816266580267342	5.850800456222861	0.22171618554025602	0.88610346480248
TRINITY_DN8096_c1_g5	32.713	18.434	0.844371770697735	4.30990788402971	0.22174275845947197	0.88610346480248
TRINITY_DN8555_c4_g1	2.9619999999999997	5.801	-0.9287255897963891	2.7471309188043906	0.221818167538573	0.886162992038506
TRINITY_DN6722_c1_g1	5.893	3.21	0.9096719174332311	2.5840760334957595	0.22183653004969298	0.886162992038506
TRINITY_DN4016_c0_g1	100.51299999999999	52.996	0.848489425595533	4.20407275231541	0.22189467510226998	0.8862377087714199
TRINITY_DN9501_c5_g1	49.568000000000005	88.949	-0.812926328219255	5.991803870003901	0.22215015064147897	0.887100388291103
TRINITY_DN7044_c0_g1	30.049	16.56	0.84457594882058	3.90573243109788	0.222377810860686	0.8877129272783929
TRINITY_DN6714_c3_g1	16.906	10.024	0.8285735098804979	4.90866801366776	0.22238255752781802	0.8877129272783929
TRINITY_DN8454_c3_g1	69.36399999999999	43.941	0.816377035351879	5.37779188582783	0.222575399148222	0.8883249056590691
TRINITY_DN6612_c1_g1	7.857	14.345	-0.823007428491168	5.05833596407603	0.222713311494071	0.888717476340217
TRINITY_DN7376_c2_g2	8.607000000000001	15.547	-0.865256654619129	3.5952742972724105	0.22292175749928198	0.889391315875154
TRINITY_DN9181_c4_g1	15.714	9.127	0.8313434119017242	4.60654782273309	0.22302038581565198	0.8896268541235041
TRINITY_DN8692_c3_g1	17.719	31.801	-0.8127169738501209	5.707423563196651	0.223124032043724	0.889882321622732
TRINITY_DN6306_c1_g1	20.31	8.283999999999999	0.828470020530765	4.86514078271906	0.223167212111996	0.889896584943486
TRINITY_DN7929_c2_g1	3.764	10.929	-0.874368619436874	3.31837689892174	0.223474281465442	0.8906721505117681
TRINITY_DN5475_c0_g1	3.8560000000000003	2.197	0.871392022986503	3.33308457653929	0.223474281465442	0.8906721505117681
TRINITY_DN8317_c0_g3	33.431999999999995	23.355999999999998	0.8269908522617351	4.71561407754652	0.223547193532946	0.8906721505117681
TRINITY_DN8182_c6_g1	12.052999999999999	20.765	-0.811060870030297	6.1625395773658	0.22356931152944898	0.8906721505117681
TRINITY_DN8796_c2_g1	3.661	6.3389999999999995	-0.853655847208177	3.9459788640103195	0.22359953720680398	0.8906721505117681
TRINITY_DN8454_c1_g1	12.607999999999999	7.8629999999999995	0.8403926282676759	3.95402673302029	0.22359953720680398	0.8906721505117681
TRINITY_DN6407_c1_g2	129.75	221.31900000000002	-0.8016117901503069	8.74947743013218	0.22365882339940302	0.89075040088348
TRINITY_DN8023_c3_g1	15.045	27.265	-0.8113227192740842	5.62193600146196	0.22376135396847896	0.8910008193641171
TRINITY_DN5787_c1_g1	49.598	27.964000000000002	0.8057928731290931	6.63078166781901	0.223884333018744	0.891332558988514
TRINITY_DN8892_c3_g4	6.016	11.395	-0.9000721902453029	3.1097760170999504	0.22394098858949502	0.891400179558186
TRINITY_DN8012_c1_g5	18.47	33.209	-0.832806524805914	4.1777482794897995	0.22417657557444604	0.892179888975877
TRINITY_DN9245_c4_g2	10.993	19.967	-0.8102747886056391	5.744034431256781	0.22456580491738098	0.893030429804114
TRINITY_DN3524_c0_g1	0.8640000000000001	1.963	-1.14368272776782	1.20234936799321	0.22472820180857897	0.893030429804114
TRINITY_DN5912_c1_g1	6.849	14.193	-1.14368272776782	1.20234936799321	0.22472820180857897	0.893030429804114
TRINITY_DN7615_c5_g3	0.987	2.241	-1.14368272776782	1.20234936799321	0.22472820180857897	0.893030429804114
TRINITY_DN3814_c0_g1	2.653	5.864	-1.14368272776782	1.20234936799321	0.22472820180857897	0.893030429804114
TRINITY_DN9498_c0_g1	1.234	2.555	-1.14368272776782	1.20234936799321	0.22472820180857897	0.893030429804114
TRINITY_DN8271_c0_g2	1.604	0.753	1.1118283720222801	1.19981170518801	0.22472820180857897	0.893030429804114
TRINITY_DN4519_c0_g2	0.946	0.44799999999999995	1.1118283720222801	1.19981170518801	0.22472820180857897	0.893030429804114
TRINITY_DN9464_c7_g1	1.892	3.55	-0.8503434814594442	3.99309421381127	0.224747978662317	0.893030429804114
TRINITY_DN6483_c1_g2	10.51	6.124	0.828242606913228	4.77393660643719	0.22489417543236698	0.8934533454676941
TRINITY_DN6151_c2_g3	12.197000000000001	22.37	-0.8516108953687159	3.92789899778266	0.224970309415038	0.8935978173158771
TRINITY_DN8441_c0_g1	25.565	46.81	-0.8182606600383722	5.247524161740951	0.22501776994947198	0.893628365281836
TRINITY_DN7259_c1_g1	5.2860000000000005	10.257	-0.9391818771228809	2.5406169135262204	0.225186955756313	0.8937872675454229
TRINITY_DN5755_c0_g2	17.441	10.006	0.9071401610896601	2.53730439796216	0.225186955756313	0.8937872675454229
TRINITY_DN7037_c0_g1	9.214	15.287	-0.808772608046958	5.66075201726406	0.22527436842132398	0.8937872675454229
TRINITY_DN5780_c1_g3	3.178	1.703	0.9240859975690701	2.35148561961946	0.22555232031684697	0.8937872675454229
TRINITY_DN6031_c4_g1	9.07	16.73	-0.8281047081825341	4.3595410601197	0.22564013475347697	0.8937872675454229
TRINITY_DN7206_c4_g1	5.142	9.414	-0.816652109913136	5.31165687830462	0.22581514310332002	0.8937872675454229
TRINITY_DN9066_c1_g1	24.239	37.091	-0.806879564742409	6.10604553176033	0.22582734257076004	0.8937872675454229
TRINITY_DN5467_c1_g1	6.808	3.99	0.822644772325539	4.7226096216463	0.225847394854665	0.8937872675454229
TRINITY_DN5451_c0_g3	1.0490000000000002	2.1430000000000002	-0.9788500953061741	2.14123579310282	0.22589760818206198	0.8937872675454229
TRINITY_DN9393_c5_g1	3.568	6.975	-0.9788500953061741	2.14123579310282	0.22589760818206198	0.8937872675454229
TRINITY_DN6786_c1_g1	3.805	7.593999999999999	-0.9788500953061741	2.14123579310282	0.22589760818206198	0.8937872675454229
TRINITY_DN6620_c1_g3	4.71	2.492	0.946843908911532	2.1381393809895	0.22589760818206198	0.8937872675454229
TRINITY_DN6414_c3_g1	11.322000000000001	5.827999999999999	0.946843908911532	2.1381393809895	0.22589760818206198	0.8937872675454229
TRINITY_DN6275_c1_g1	24.177	14.022	0.8235059155569041	4.86199244496556	0.22599122888028	0.8937872675454229
TRINITY_DN9538_c4_g1	4.093	6.3660000000000005	-1.0599733672201601	1.5871330861267798	0.226003706889304	0.8937872675454229
TRINITY_DN9044_c0_g1	0.73	1.578	-1.0599733672201601	1.5871330861267798	0.226003706889304	0.8937872675454229
TRINITY_DN7362_c1_g1	3.805	7.926	-1.0599733672201601	1.5871330861267798	0.226003706889304	0.8937872675454229
TRINITY_DN6542_c0_g1	0.627	1.354	-1.0599733672201601	1.5871330861267798	0.226003706889304	0.8937872675454229
TRINITY_DN6330_c0_g1	2.221	3.443	-0.8581511482204252	3.63293949570871	0.22608239049912698	0.8937872675454229
TRINITY_DN9563_c6_g1	7.167999999999999	13.26	-0.8483263353387042	3.97559875475411	0.226093742987567	0.8937872675454229
TRINITY_DN6469_c2_g2	10.099	12.498	-0.8483263353387042	3.97559875475411	0.226093742987567	0.8937872675454229
TRINITY_DN8916_c3_g1	45.526	25.212	0.8196643417664692	4.986198474759379	0.22610992068275998	0.8937872675454229
TRINITY_DN2560_c0_g1	1.3780000000000001	2.86	-1.01100515378937	1.89061816691449	0.22613213329465098	0.8937872675454229
TRINITY_DN8823_c1_g2	1.635	3.389	-1.01100515378937	1.89061816691449	0.22613213329465098	0.8937872675454229
TRINITY_DN7910_c1_g2	1.1	2.295	-1.01100515378937	1.89061816691449	0.22613213329465098	0.8937872675454229
TRINITY_DN6680_c1_g2	2.149	7.773	-1.01100515378937	1.89061816691449	0.22613213329465098	0.8937872675454229
TRINITY_DN9207_c1_g1	68.911	39.503	0.9790280327750841	1.88766619237773	0.22613213329465098	0.8937872675454229
TRINITY_DN8303_c1_g1	28.506999999999998	14.595999999999998	0.8091868748106179	5.810406311696	0.22617153552573602	0.8937872675454229
TRINITY_DN5598_c2_g1	29.71	16.56	0.811275938196553	5.703241453772559	0.226292307004102	0.894107286509966
TRINITY_DN6433_c2_g1	14.13	7.827000000000001	0.865318061953695	3.0737881308420003	0.22637454300133605	0.8942749615400891
TRINITY_DN9186_c3_g1	369.659	145.738	0.8086404901530979	5.5682248735071695	0.22653578960304502	0.8947385126552909
TRINITY_DN8403_c1_g1	5.306	9.557	-0.82885837023774	4.14681766702219	0.22657152367639602	0.8947385126552909
TRINITY_DN8182_c5_g1	92.348	162.07399999999998	-0.7972829686786189	8.10138852587484	0.226679555895698	0.8950078406213922
TRINITY_DN9674_c4_g1	14.068	25.463	-0.816022723309411	4.975684909602809	0.22680376391046397	0.8953409302649541
TRINITY_DN6513_c1_g1	5.697	11.333	-0.8293342453627909	4.02740686485371	0.22715079948842604	0.896450488886289
TRINITY_DN6837_c0_g2	171.265	291.45799999999997	-0.7949038246013092	9.390703317186029	0.22716973097690601	0.896450488886289
TRINITY_DN6401_c3_g1	26.45	43.34	-0.7992617413202819	6.78228652104996	0.22720612085003303	0.896450488886289
TRINITY_DN7330_c0_g2	55.933	108.29700000000001	-0.797106103951226	7.7114348619714805	0.227244414094183	0.896450488886289
TRINITY_DN8723_c1_g1	6.489	12.032	-0.8538688828792529	3.69124350484669	0.227412103750243	0.896589885775826
TRINITY_DN4369_c0_g1	1.584	3.0839999999999996	-0.912846747168609	2.81424185555465	0.22741593457711604	0.896589885775826
TRINITY_DN9246_c4_g1	15.714	9.145	0.8807863520603331	2.8108132008011	0.22741593457711604	0.896589885775826
TRINITY_DN7882_c1_g3	11.22	20.387999999999998	-0.8214885250173579	4.70557434647463	0.227516816071488	0.896589885775826
TRINITY_DN9426_c4_g1	20.794	11.378	0.820291156672697	4.70155633707587	0.227516816071488	0.896589885775826
TRINITY_DN5933_c1_g3	7.229	3.927	0.8668941493686071	3.27725643065666	0.22774871756739	0.896589885775826
TRINITY_DN6012_c1_g1	9.338	12.085999999999999	-0.8144019123225021	4.900436354501401	0.227881080941474	0.896589885775826
TRINITY_DN7603_c3_g2	20.084	11.825999999999999	0.822950748228244	4.7705825027102	0.227920993814899	0.896589885775826
TRINITY_DN7620_c2_g2	16.886	9.88	0.817639407326776	4.76722057778634	0.227920993814899	0.896589885775826
TRINITY_DN8154_c2_g1	4.895	2.7880000000000003	0.891228199327238	2.65884689991883	0.228052388730492	0.896589885775826
TRINITY_DN10888_c0_g1	2.077	4.877	-1.37249278290686	0.491618273791536	0.22815758642039	0.896589885775826
TRINITY_DN3004_c0_g1	0.442	1.2009999999999998	-1.37249278290686	0.491618273791536	0.22815758642039	0.896589885775826
TRINITY_DN3640_c0_g1	0.494	1.327	-1.37249278290686	0.491618273791536	0.22815758642039	0.896589885775826
TRINITY_DN4134_c0_g1	0.555	1.4969999999999999	-1.37249278290686	0.491618273791536	0.22815758642039	0.896589885775826
TRINITY_DN8845_c0_g1	20.65	43.931999999999995	-1.37249278290686	0.491618273791536	0.22815758642039	0.896589885775826
TRINITY_DN9381_c6_g1	1.7280000000000002	2.457	-1.37249278290686	0.491618273791536	0.22815758642039	0.896589885775826
TRINITY_DN6219_c3_g1	0.596	1.605	-1.37249278290686	0.491618273791536	0.22815758642039	0.896589885775826
TRINITY_DN9050_c1_g1	1.0490000000000002	3.093	-1.37249278290686	0.491618273791536	0.22815758642039	0.896589885775826
TRINITY_DN7926_c1_g1	0.545	1.273	-1.37249278290686	0.491618273791536	0.22815758642039	0.896589885775826
TRINITY_DN5845_c0_g1	3.6919999999999997	1.426	1.34089426575609	0.48954448835006603	0.22815758642039	0.896589885775826
TRINITY_DN9417_c4_g1	1.5119999999999998	0.601	1.34089426575609	0.48954448835006603	0.22815758642039	0.896589885775826
TRINITY_DN1252_c0_g1	1.4709999999999999	0.583	1.34089426575609	0.48954448835006603	0.22815758642039	0.896589885775826
TRINITY_DN9105_c4_g1	9.327	5.308	0.850870620646234	3.5370841232649903	0.228288142931466	0.896652665990275
TRINITY_DN7873_c2_g2	3.7119999999999997	6.814	-0.822770031632995	4.41681319084709	0.228293275573225	0.896652665990275
TRINITY_DN8985_c8_g1	14.459000000000001	26.234	-0.822770031632995	4.41681319084709	0.228293275573225	0.896652665990275
TRINITY_DN8874_c5_g1	13.523	24.423000000000002	-0.813113933705938	4.891134441771469	0.228631279446042	0.897757109331049
TRINITY_DN5890_c4_g2	146.584	74.801	0.7949431834052579	7.60123590243898	0.228654380805589	0.897757109331049
TRINITY_DN7894_c1_g4	15.991	9.181000000000001	0.8375897942418109	4.16872912856134	0.228726481778292	0.8977994190017371
TRINITY_DN6686_c5_g1	5.388999999999999	10.427	-0.936467776410053	2.49222960165414	0.228785023284555	0.8977994190017371
TRINITY_DN6460_c2_g3	6.345	3.452	0.904429625990747	2.48896500969041	0.228785023284555	0.8977994190017371
TRINITY_DN4524_c0_g1	3.198	6.132999999999999	-0.8945869341417091	3.04415579617846	0.228934159293779	0.8979466269110901
TRINITY_DN6453_c2_g2	2.283	4.3389999999999995	-0.8945869341417091	3.04415579617846	0.228934159293779	0.8979466269110901
TRINITY_DN8489_c2_g1	103.691	60.716	0.800050321835472	6.34418755010726	0.228942422143909	0.8979466269110901
TRINITY_DN7169_c3_g3	49.115	29.066999999999997	0.797120423791115	6.29466277752573	0.229284783030851	0.8991324737701949
TRINITY_DN6852_c4_g1	41.988	24.925	0.797800646924986	6.2457943849182	0.22935115078722101	0.899235797973977
TRINITY_DN7773_c2_g5	41.217	73.322	-0.8018894612688571	5.89895127187514	0.22960837419292698	0.899686191351043
TRINITY_DN8983_c8_g2	1.635	3.057	-0.8530946984341841	3.58759362345484	0.22963516587118105	0.899686191351043
TRINITY_DN6372_c0_g1	75.699	43.608999999999995	0.8059164508591691	5.68011568385189	0.229643939875394	0.899686191351043
TRINITY_DN4940_c0_g1	2.931	1.659	0.869425606910936	2.91208224681189	0.229660170396316	0.899686191351043
TRINITY_DN7158_c4_g1	30.646	17.914	0.812102523889019	5.0291093926164905	0.22971976809424802	0.899686191351043
TRINITY_DN6540_c1_g1	42.77	75.994	-0.8016319816996959	5.88183918778215	0.229730087748731	0.899686191351043
TRINITY_DN8975_c6_g1	12.433	7.648	0.8235188876405741	4.48036709095751	0.229746300221285	0.899686191351043
TRINITY_DN6729_c1_g2	15.734000000000002	12.911	0.815940985363543	4.708620211781019	0.229846903453748	0.8999233177567041
TRINITY_DN6138_c1_g6	1.954	6.3660000000000005	-0.86560501083793	3.23260449811863	0.230031908105645	0.900143330643605
TRINITY_DN9325_c6_g1	5.502000000000001	3.111	0.8645075555532099	3.2485105790308304	0.230031908105645	0.900143330643605
TRINITY_DN7558_c1_g2	5.728	10.624	-0.8549841449963091	3.50059172881146	0.23021349757226103	0.900143330643605
TRINITY_DN7182_c4_g1	52.056000000000004	29.255	0.796780486137604	6.49051881716245	0.230352122403548	0.900143330643605
TRINITY_DN9146_c5_g2	18.624000000000002	33.469	-0.8419687424901551	3.92180235680692	0.230363834923052	0.900143330643605
TRINITY_DN6591_c1_g1	134.645	134.19	-0.795716359824962	6.7336841196173	0.230414688068478	0.900143330643605
TRINITY_DN6132_c2_g4	24.146	14.184000000000001	0.808924948289207	5.10325025688099	0.23041858314081698	0.900143330643605
TRINITY_DN7241_c4_g4	4.329	7.899	-0.816067310023558	4.74050024662629	0.23042814887440802	0.900143330643605
TRINITY_DN8056_c2_g1	3.64	7.02	-0.909881611295222	2.77432920263671	0.230502532278231	0.900143330643605
TRINITY_DN6257_c3_g3	3.949	7.603	-0.909881611295222	2.77432920263671	0.230502532278231	0.900143330643605
TRINITY_DN3751_c0_g1	4.309	2.412	0.877823580054936	2.77093990693399	0.230502532278231	0.900143330643605
TRINITY_DN9144_c2_g1	9.759	5.308	0.877823580054936	2.77093990693399	0.230502532278231	0.900143330643605
TRINITY_DN9236_c5_g2	22.244	39.207	-0.97706414936074	2.07707297665284	0.23058411264728895	0.900143330643605
TRINITY_DN6796_c3_g3	16.104	25.901999999999997	-0.97706414936074	2.07707297665284	0.23058411264728895	0.900143330643605
TRINITY_DN8384_c2_g3	0.6990000000000001	1.443	-0.97706414936074	2.07707297665284	0.23058411264728895	0.900143330643605
TRINITY_DN5889_c0_g2	6.632999999999999	4.447	0.945064526699013	2.0740405510395803	0.23058411264728895	0.900143330643605
TRINITY_DN7601_c1_g2	15.93	9.136000000000001	0.945064526699013	2.0740405510395803	0.23058411264728895	0.900143330643605
TRINITY_DN8194_c3_g3	4.473	8.24	-0.857130636753611	3.4080050302093197	0.23086122617835197	0.9010685690859079
TRINITY_DN9435_c2_g1	21.441999999999997	12.552	0.812308440229272	4.7638507950841	0.230988668359539	0.901252887313569
TRINITY_DN8874_c6_g1	14.232999999999999	8.365	0.812308440229272	4.7638507950841	0.230988668359539	0.901252887313569
TRINITY_DN6188_c4_g2	101.77799999999999	61.254	0.803091102443337	5.6783272019811	0.23129074463875	0.9017185847351591
TRINITY_DN8096_c1_g1	39.911	30.833000000000002	0.8128719874862221	4.72611239902892	0.231291822126772	0.9017185847351591
TRINITY_DN5529_c2_g6	10.982999999999999	6.518	0.8254890932511141	3.97760888647713	0.231336134531531	0.9017185847351591
TRINITY_DN8988_c2_g2	22.254	40.077	-0.798746923975237	5.892744625052919	0.23141580075263798	0.9017185847351591
TRINITY_DN8462_c0_g1	2.633	5.827999999999999	-0.920292346065135	2.6177835016441	0.231489708598492	0.9017185847351591
